time_key,open,high,low,close,volume
2021-03-17 00:00:00,1727.1,1727.6,1726.9,1727.6,243
2021-03-17 00:01:00,1727.6,1727.7,1727.1,1727.7,100
2021-03-17 00:02:00,1727.5,1727.9,1727.4,1727.5,112
2021-03-17 00:03:00,1727.5,1727.5,1726.8,1727.1,178
2021-03-17 00:04:00,1727.1,1727.2,1726.8,1727.1,124
2021-03-17 00:05:00,1727.1,1727.5,1727.1,1727.5,83
2021-03-17 00:06:00,1727.5,1727.5,1726.9,1727.4,90
2021-03-17 00:07:00,1727.5,1728.0,1727.5,1727.7,180
2021-03-17 00:08:00,1727.6,1728.1,1727.5,1727.9,137
2021-03-17 00:09:00,1727.9,1728.2,1727.5,1727.9,122
2021-03-17 00:10:00,1728.0,1728.1,1727.6,1727.8,119
2021-03-17 00:11:00,1727.9,1727.9,1727.2,1727.3,118
2021-03-17 00:12:00,1727.3,1727.4,1726.5,1726.6,213
2021-03-17 00:13:00,1726.5,1727.1,1726.4,1727.1,151
2021-03-17 00:14:00,1727.1,1727.2,1726.9,1727.1,61
2021-03-17 00:15:00,1727.0,1727.2,1726.6,1727.0,103
2021-03-17 00:16:00,1727.1,1727.7,1727.1,1727.5,80
2021-03-17 00:17:00,1727.5,1728.1,1727.5,1728.1,173
2021-03-17 00:18:00,1728.1,1728.2,1727.9,1728.1,119
2021-03-17 00:19:00,1728.1,1728.1,1727.8,1727.8,65
2021-03-17 00:20:00,1727.9,1728.0,1727.6,1727.8,71
2021-03-17 00:21:00,1727.7,1727.7,1727.4,1727.6,47
2021-03-17 00:22:00,1727.6,1727.7,1727.1,1727.4,204
2021-03-17 00:23:00,1727.4,1727.9,1727.2,1727.8,91
2021-03-17 00:24:00,1727.7,1727.7,1726.5,1726.6,151
2021-03-17 00:25:00,1726.6,1727.1,1726.4,1727.1,121
2021-03-17 00:26:00,1727.2,1727.5,1727.1,1727.2,87
2021-03-17 00:27:00,1727.3,1727.8,1727.2,1727.3,99
2021-03-17 00:28:00,1727.3,1727.9,1727.2,1727.8,90
2021-03-17 00:29:00,1727.8,1728.1,1727.5,1727.5,112
2021-03-17 00:30:00,1727.5,1727.8,1727.3,1727.7,126
2021-03-17 00:31:00,1727.8,1728.2,1727.8,1727.9,77
2021-03-17 00:32:00,1728.0,1728.4,1727.7,1728.3,99
2021-03-17 00:33:00,1728.3,1728.5,1728.1,1728.2,163
2021-03-17 00:34:00,1728.2,1728.2,1727.9,1728.0,44
2021-03-17 00:35:00,1727.9,1728.2,1727.6,1728.0,208
2021-03-17 00:36:00,1728.0,1728.2,1727.8,1728.0,60
2021-03-17 00:37:00,1727.9,1727.9,1727.7,1727.9,47
2021-03-17 00:38:00,1727.9,1728.1,1727.9,1727.9,37
2021-03-17 00:39:00,1727.8,1728.5,1727.8,1728.4,54
2021-03-17 00:40:00,1728.4,1728.5,1728.2,1728.5,73
2021-03-17 00:41:00,1728.5,1729.0,1728.5,1729.0,195
2021-03-17 00:42:00,1729.0,1729.3,1728.9,1729.1,133
2021-03-17 00:43:00,1729.1,1729.4,1729.1,1729.3,138
2021-03-17 00:44:00,1729.4,1729.4,1728.4,1728.4,127
2021-03-17 00:45:00,1728.4,1729.3,1728.4,1729.2,134
2021-03-17 00:46:00,1729.2,1729.3,1728.7,1728.7,47
2021-03-17 00:47:00,1728.8,1729.0,1728.6,1728.7,38
2021-03-17 00:48:00,1728.7,1729.0,1728.4,1728.9,72
2021-03-17 00:49:00,1729.0,1729.2,1728.8,1729.2,50
2021-03-17 00:50:00,1729.1,1729.1,1728.6,1728.7,57
2021-03-17 00:51:00,1728.7,1728.9,1728.5,1728.8,110
2021-03-17 00:52:00,1728.9,1729.1,1728.9,1728.9,51
2021-03-17 00:53:00,1728.9,1729.4,1728.8,1729.0,205
2021-03-17 00:54:00,1729.0,1729.9,1729.0,1729.6,360
2021-03-17 00:55:00,1729.6,1729.7,1729.3,1729.7,102
2021-03-17 00:56:00,1729.6,1730.2,1729.6,1730.1,153
2021-03-17 00:57:00,1730.0,1730.0,1729.4,1729.6,183
2021-03-17 00:58:00,1729.5,1729.6,1729.3,1729.4,179
2021-03-17 00:59:00,1729.4,1729.4,1729.0,1729.1,274
2021-03-17 01:00:00,1729.1,1729.6,1729.0,1729.5,108
2021-03-17 01:01:00,1729.4,1730.2,1729.2,1730.1,294
2021-03-17 01:02:00,1730.0,1730.2,1729.3,1729.4,113
2021-03-17 01:03:00,1729.4,1729.5,1728.8,1728.9,187
2021-03-17 01:04:00,1728.9,1731.9,1728.9,1731.5,2351
2021-03-17 01:05:00,1731.6,1731.9,1730.8,1731.3,674
2021-03-17 01:06:00,1731.2,1731.8,1730.8,1731.1,207
2021-03-17 01:07:00,1731.2,1731.3,1730.7,1730.9,154
2021-03-17 01:08:00,1731.0,1731.2,1730.7,1730.7,154
2021-03-17 01:09:00,1730.7,1731.3,1730.6,1731.1,149
2021-03-17 01:10:00,1731.0,1731.3,1731.0,1731.3,89
2021-03-17 01:11:00,1731.3,1731.5,1731.0,1731.3,89
2021-03-17 01:12:00,1731.2,1731.4,1730.6,1730.8,147
2021-03-17 01:13:00,1730.7,1730.8,1730.5,1730.6,105
2021-03-17 01:14:00,1730.6,1730.7,1730.2,1730.2,82
2021-03-17 01:15:00,1730.2,1730.2,1729.2,1729.3,382
2021-03-17 01:16:00,1729.3,1729.7,1729.0,1729.5,233
2021-03-17 01:17:00,1729.5,1729.8,1729.3,1729.7,90
2021-03-17 01:18:00,1729.8,1730.0,1729.6,1729.9,134
2021-03-17 01:19:00,1729.9,1731.0,1729.8,1730.3,310
2021-03-17 01:20:00,1730.4,1730.7,1729.7,1730.5,376
2021-03-17 01:21:00,1730.5,1730.6,1730.2,1730.2,46
2021-03-17 01:22:00,1730.2,1730.5,1730.2,1730.3,71
2021-03-17 01:23:00,1730.3,1730.4,1729.7,1730.0,56
2021-03-17 01:24:00,1730.1,1730.3,1730.0,1730.0,42
2021-03-17 01:25:00,1729.9,1730.2,1729.8,1730.1,84
2021-03-17 01:26:00,1730.1,1730.9,1730.1,1730.8,96
