time_key,open,high,low,close,volume
2021-03-16 00:00:00,1725.7,1726.1,1725.4,1725.7,186
2021-03-16 00:01:00,1725.8,1726.5,1725.7,1726.5,112
2021-03-16 00:02:00,1726.6,1726.6,1726.1,1726.2,90
2021-03-16 00:03:00,1726.2,1726.7,1726.1,1726.7,53
2021-03-16 00:04:00,1726.6,1727.1,1726.6,1727.0,123
2021-03-16 00:05:00,1727.1,1727.6,1727.0,1727.1,168
2021-03-16 00:06:00,1727.1,1727.4,1726.7,1727.3,82
2021-03-16 00:07:00,1727.4,1727.6,1727.2,1727.6,72
2021-03-16 00:08:00,1727.5,1727.6,1727.3,1727.3,106
2021-03-16 00:09:00,1727.3,1727.8,1727.3,1727.7,157
2021-03-16 00:10:00,1727.7,1728.0,1727.1,1727.4,254
2021-03-16 00:11:00,1727.5,1727.8,1727.5,1727.6,117
2021-03-16 00:12:00,1727.6,1728.1,1727.4,1727.9,230
2021-03-16 00:13:00,1727.9,1728.1,1727.6,1727.6,90
2021-03-16 00:14:00,1727.7,1728.2,1727.7,1728.0,98
2021-03-16 00:15:00,1728.1,1728.6,1727.9,1728.2,217
2021-03-16 00:16:00,1728.2,1728.3,1727.5,1727.8,169
2021-03-16 00:17:00,1727.9,1728.0,1727.7,1727.7,72
2021-03-16 00:18:00,1727.8,1728.2,1727.6,1728.1,86
2021-03-16 00:19:00,1728.1,1728.2,1727.9,1728.2,69
2021-03-16 00:20:00,1728.2,1728.8,1728.1,1728.4,132
2021-03-16 00:21:00,1728.4,1728.5,1728.2,1728.5,116
2021-03-16 00:22:00,1728.4,1728.7,1728.4,1728.7,144
2021-03-16 00:23:00,1728.8,1728.8,1728.5,1728.5,91
2021-03-16 00:24:00,1728.4,1728.8,1728.4,1728.5,106
2021-03-16 00:25:00,1728.5,1729.1,1728.5,1728.8,215
2021-03-16 00:26:00,1728.9,1729.2,1728.4,1728.7,199
2021-03-16 00:27:00,1728.7,1728.8,1728.5,1728.7,189
2021-03-16 00:28:00,1728.7,1728.8,1728.5,1728.7,122
2021-03-16 00:29:00,1728.6,1728.7,1728.1,1728.1,123
2021-03-16 00:30:00,1728.1,1728.1,1727.5,1727.7,202
2021-03-16 00:31:00,1727.7,1728.1,1727.6,1727.9,84
2021-03-16 00:32:00,1727.9,1728.3,1727.6,1727.9,94
2021-03-16 00:33:00,1728.0,1728.1,1727.6,1727.6,46
2021-03-16 00:34:00,1727.7,1727.7,1726.9,1727.0,189
2021-03-16 00:35:00,1727.0,1727.7,1727.0,1727.5,101
2021-03-16 00:36:00,1727.6,1727.6,1727.2,1727.5,57
2021-03-16 00:37:00,1727.5,1728.0,1727.5,1728.0,84
2021-03-16 00:38:00,1727.9,1728.0,1727.8,1727.8,43
2021-03-16 00:39:00,1727.9,1728.0,1727.4,1727.5,82
2021-03-16 00:40:00,1727.6,1727.7,1727.6,1727.7,39
2021-03-16 00:41:00,1727.6,1727.7,1727.5,1727.6,48
2021-03-16 00:42:00,1727.5,1727.5,1727.3,1727.3,23
2021-03-16 00:43:00,1727.4,1727.8,1727.4,1727.4,115
2021-03-16 00:44:00,1727.4,1727.7,1727.2,1727.5,77
2021-03-16 00:45:00,1727.7,1728.2,1727.7,1728.1,120
2021-03-16 00:46:00,1728.2,1728.4,1728.0,1728.3,78
2021-03-16 00:47:00,1728.4,1728.5,1728.2,1728.4,100
2021-03-16 00:48:00,1728.4,1728.6,1728.2,1728.4,58
2021-03-16 00:49:00,1728.4,1728.6,1728.4,1728.5,58
2021-03-16 00:50:00,1728.6,1728.7,1728.4,1728.5,111
2021-03-16 00:51:00,1728.5,1728.8,1728.4,1728.7,125
2021-03-16 00:52:00,1728.7,1728.9,1728.4,1728.4,100
2021-03-16 00:53:00,1728.4,1728.5,1728.1,1728.4,87
2021-03-16 00:54:00,1728.4,1728.5,1728.3,1728.5,70
2021-03-16 00:55:00,1728.5,1728.5,1728.1,1728.1,71
2021-03-16 00:56:00,1728.1,1728.3,1727.6,1727.6,140
2021-03-16 00:57:00,1727.6,1727.6,1727.1,1727.2,161
2021-03-16 00:58:00,1727.2,1727.8,1727.1,1727.6,126
2021-03-16 00:59:00,1727.7,1727.9,1727.5,1727.5,66
2021-03-16 01:00:00,1727.5,1727.7,1727.5,1727.7,69
2021-03-16 01:01:00,1727.6,1727.9,1727.2,1727.7,104
