code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.01157,2021-03-16 14:13:00,11.46,11.46,11.46,11.44,0.0,0.0,2200,25208.0,0.0,11.46
HK.01157,2021-03-16 14:14:00,11.46,11.44,11.46,11.42,0.0,0.0,130400,1492008.0,-0.1745200698080397,11.46
HK.01157,2021-03-16 14:15:00,11.44,11.46,11.46,11.42,0.0,0.0,53600,612876.0,0.17482517482518664,11.44
HK.01157,2021-03-16 14:16:00,11.44,11.48,11.48,11.44,0.0,0.0,119200,1366312.0,0.1745200698080242,11.46
HK.01157,2021-03-16 14:17:00,11.48,11.48,11.48,11.44,0.0,0.0,29600,338988.0,0.0,11.48
HK.01157,2021-03-16 14:18:00,11.46,11.46,11.48,11.46,0.0,0.0,3600,41304.0,-0.17421602787456072,11.48
HK.01157,2021-03-16 14:19:00,11.48,11.48,11.48,11.46,0.0,0.0,3200,36732.0,0.1745200698080242,11.46
HK.01157,2021-03-16 14:20:00,11.46,11.48,11.48,11.46,0.0,0.0,10600,121652.0,0.0,11.48
HK.01157,2021-03-16 14:21:00,11.46,11.48,11.48,11.46,0.0,0.0,3800,43596.0,0.0,11.48
HK.01157,2021-03-16 14:22:00,11.48,11.48,11.48,11.48,0.0,0.0,2800,32144.0,0.0,11.48
HK.01157,2021-03-16 14:23:00,11.48,11.48,11.48,11.46,0.0,0.0,5400,61984.0,0.0,11.48
HK.01157,2021-03-16 14:24:00,11.48,11.48,11.48,11.48,0.0,0.0,2000,22960.0,0.0,11.48
HK.01157,2021-03-16 14:25:00,11.48,11.46,11.48,11.42,0.0,0.0,44200,506320.0,-0.17421602787456072,11.48
HK.01157,2021-03-16 14:26:00,11.46,11.48,11.48,11.46,0.0,0.0,62800,719892.0,0.1745200698080242,11.46
HK.01157,2021-03-16 14:27:00,11.48,11.48,11.48,11.48,0.0,0.0,0,0.0,0.0,11.48
HK.01157,2021-03-16 14:28:00,11.48,11.46,11.48,11.44,0.0,0.0,5400,61904.0,-0.17421602787456072,11.48
HK.01157,2021-03-16 14:29:00,11.46,11.46,11.46,11.46,0.0,0.0,1200,13752.0,0.0,11.46
HK.01157,2021-03-16 14:30:00,11.46,11.46,11.46,11.46,0.0,0.0,200,2292.0,0.0,11.46
HK.01157,2021-03-16 14:31:00,11.46,11.46,11.46,11.46,0.0,0.0,1200,13752.0,0.0,11.46
HK.01157,2021-03-16 14:32:00,11.46,11.46,11.46,11.46,0.0,0.0,1600,18336.0,0.0,11.46
HK.01157,2021-03-16 14:33:00,11.46,11.46,11.46,11.46,0.0,0.0,1000,11460.0,0.0,11.46
HK.01157,2021-03-16 14:34:00,11.46,11.46,11.46,11.46,0.0,0.0,4800,55008.0,0.0,11.46
HK.01157,2021-03-16 14:35:00,11.46,11.46,11.46,11.46,0.0,0.0,3800,43548.0,0.0,11.46
HK.01157,2021-03-16 14:36:00,11.46,11.46,11.46,11.46,0.0,0.0,2800,32088.0,0.0,11.46
HK.01157,2021-03-16 14:37:00,11.46,11.46,11.46,11.46,0.0,0.0,2000,22920.0,0.0,11.46
HK.01157,2021-03-16 14:38:00,11.46,11.46,11.46,11.44,0.0,0.0,2000,22912.0,0.0,11.46
HK.01157,2021-03-16 14:39:00,11.46,11.46,11.46,11.46,0.0,0.0,5800,66468.0,0.0,11.46
HK.01157,2021-03-16 14:40:00,11.46,11.46,11.46,11.44,0.0,0.0,16400,187872.0,0.0,11.46
HK.01157,2021-03-16 14:41:00,11.46,11.46,11.46,11.46,0.0,0.0,2600,29796.0,0.0,11.46
HK.01157,2021-03-16 14:42:00,11.46,11.46,11.46,11.44,0.0,0.0,16000,183292.0,0.0,11.46
HK.01157,2021-03-16 14:43:00,11.46,11.48,11.48,11.46,0.0,0.0,41400,474512.0,0.1745200698080242,11.46
HK.01157,2021-03-16 14:44:00,11.46,11.46,11.46,11.46,0.0,0.0,36000,412560.0,-0.17421602787456072,11.48
HK.01157,2021-03-16 14:45:00,11.46,11.46,11.46,11.46,0.0,0.0,0,0.0,0.0,11.46
HK.01157,2021-03-16 14:46:00,11.46,11.46,11.46,11.46,0.0,0.0,600,6876.0,0.0,11.46
HK.01157,2021-03-16 14:47:00,11.46,11.46,11.46,11.46,0.0,0.0,0,0.0,0.0,11.46
HK.01157,2021-03-16 14:48:00,11.46,11.5,11.5,11.46,0.0,0.0,70000,802496.0,0.3490401396160484,11.46
HK.01157,2021-03-16 14:49:00,11.48,11.48,11.48,11.46,0.0,0.0,24200,277756.0,-0.17391304347825717,11.5
HK.01157,2021-03-16 14:50:00,11.48,11.46,11.48,11.46,0.0,0.0,4400,50432.0,-0.17421602787456072,11.48
HK.01157,2021-03-16 14:51:00,11.46,11.46,11.48,11.46,0.0,0.0,4600,52760.0,0.0,11.46
HK.01157,2021-03-16 14:52:00,11.46,11.46,11.46,11.46,0.0,0.0,4400,50424.0,0.0,11.46
HK.01157,2021-03-16 14:53:00,11.46,11.48,11.48,11.44,0.0,0.0,29800,341500.0,0.1745200698080242,11.46
HK.01157,2021-03-16 14:54:00,11.48,11.48,11.48,11.48,0.0,0.0,0,0.0,0.0,11.48
HK.01157,2021-03-16 14:55:00,11.48,11.48,11.48,11.48,0.0,0.0,0,0.0,0.0,11.48
HK.01157,2021-03-16 14:56:00,11.46,11.44,11.48,11.44,0.0,0.0,79400,910104.0,-0.34843205574913694,11.48
HK.01157,2021-03-16 14:57:00,11.44,11.44,11.44,11.44,0.0,0.0,0,0.0,0.0,11.44
HK.01157,2021-03-16 14:58:00,11.46,11.46,11.46,11.46,0.0,0.0,1600,18336.0,0.17482517482518664,11.44
HK.01157,2021-03-16 14:59:00,11.46,11.46,11.46,11.46,0.0,0.0,0,0.0,0.0,11.46
HK.01157,2021-03-16 15:00:00,11.46,11.48,11.48,11.46,0.0,0.0,6200,71076.0,0.1745200698080242,11.46
HK.01157,2021-03-16 15:01:00,11.48,11.48,11.48,11.48,0.0,0.0,1000,11480.0,0.0,11.48
HK.01157,2021-03-16 15:02:00,11.48,11.48,11.48,11.48,0.0,0.0,1000,11480.0,0.0,11.48
HK.01157,2021-03-16 15:03:00,11.48,11.48,11.48,11.44,0.0,0.0,24000,275008.0,0.0,11.48
HK.01157,2021-03-16 15:04:00,11.48,11.48,11.48,11.48,0.0,0.0,0,0.0,0.0,11.48
HK.01157,2021-03-16 15:05:00,11.48,11.48,11.48,11.48,0.0,0.0,0,0.0,0.0,11.48
HK.01157,2021-03-16 15:06:00,11.48,11.44,11.48,11.44,0.0,0.0,1800,20632.0,-0.34843205574913694,11.48
HK.01157,2021-03-16 15:07:00,11.46,11.46,11.46,11.44,0.0,0.0,3800,43532.0,0.17482517482518664,11.44
HK.01157,2021-03-16 15:08:00,11.46,11.46,11.46,11.46,0.0,0.0,0,0.0,0.0,11.46
HK.01157,2021-03-16 15:09:00,11.46,11.44,11.46,11.44,0.0,0.0,2200,25176.0,-0.1745200698080397,11.46
HK.01157,2021-03-16 15:10:00,11.44,11.46,11.46,11.44,0.0,0.0,9000,103052.0,0.17482517482518664,11.44
HK.01157,2021-03-16 15:11:00,11.48,11.48,11.48,11.48,0.0,0.0,1400,16072.0,0.1745200698080242,11.46
HK.01157,2021-03-16 15:12:00,11.48,11.48,11.48,11.48,0.0,0.0,0,0.0,0.0,11.48
HK.01157,2021-03-16 15:13:00,11.48,11.48,11.48,11.48,0.0,0.0,800,9184.0,0.0,11.48
HK.01157,2021-03-16 15:14:00,11.48,11.48,11.48,11.48,0.0,0.0,1600,18368.0,0.0,11.48
HK.01157,2021-03-16 15:15:00,11.48,11.48,11.48,11.46,0.0,0.0,4600,52760.0,0.0,11.48
HK.01157,2021-03-16 15:16:00,11.48,11.46,11.48,11.46,0.0,0.0,600,6884.0,-0.17421602787456072,11.48
HK.01157,2021-03-16 15:17:00,11.48,11.48,11.48,11.48,0.0,0.0,800,9184.0,0.1745200698080242,11.46
HK.01157,2021-03-16 15:18:00,11.48,11.48,11.48,11.46,0.0,0.0,32600,374132.0,0.0,11.48
HK.01157,2021-03-16 15:19:00,11.48,11.48,11.48,11.48,0.0,0.0,3000,34430.0,0.0,11.48
HK.01157,2021-03-16 15:20:00,11.48,11.48,11.48,11.48,0.0,0.0,5400,61952.0,0.0,11.48
HK.01157,2021-03-16 15:21:00,11.48,11.48,11.5,11.46,0.0,0.0,50600,580950.0,0.0,11.48
HK.01157,2021-03-16 15:22:00,11.48,11.48,11.48,11.48,0.0,0.0,400,4594.0,0.0,11.48
HK.01157,2021-03-16 15:23:00,11.5,11.5,11.5,11.5,0.0,0.0,2200,25292.0,0.17421602787456072,11.48
HK.01157,2021-03-16 15:24:00,11.5,11.5,11.5,11.5,0.0,0.0,12400,142594.0,0.0,11.5
HK.01157,2021-03-16 15:25:00,11.5,11.5,11.5,11.5,0.0,0.0,400,4594.0,0.0,11.5
HK.01157,2021-03-16 15:26:00,11.5,11.48,11.5,11.48,0.0,0.0,23000,264334.0,-0.17391304347825717,11.5
HK.01157,2021-03-16 15:27:00,11.48,11.48,11.48,11.48,0.0,0.0,4600,52810.0,0.0,11.48
HK.01157,2021-03-16 15:28:00,11.5,11.5,11.5,11.5,0.0,0.0,11200,128792.0,0.17421602787456072,11.48
HK.01157,2021-03-16 15:29:00,11.5,11.48,11.5,11.48,0.0,0.0,10000,114918.0,-0.17391304347825717,11.5
HK.01157,2021-03-16 15:30:00,11.48,11.5,11.5,11.48,0.0,0.0,16200,186212.0,0.17421602787456072,11.48
HK.01157,2021-03-16 15:31:00,11.5,11.5,11.5,11.5,0.0,0.0,6000,68944.0,0.0,11.5
HK.01157,2021-03-16 15:32:00,11.48,11.48,11.5,11.48,0.0,0.0,23400,268880.0,-0.17391304347825717,11.5
HK.01157,2021-03-16 15:33:00,11.48,11.48,11.48,11.48,0.0,0.0,800,9188.0,0.0,11.48
HK.01157,2021-03-16 15:34:00,11.5,11.5,11.5,11.5,0.0,0.0,18000,206992.0,0.17421602787456072,11.48
HK.01157,2021-03-16 15:35:00,11.5,11.5,11.5,11.5,0.0,0.0,2400,27590.0,0.0,11.5
HK.01157,2021-03-16 15:36:00,11.5,11.5,11.5,11.48,0.0,0.0,238800,2746190.0,0.0,11.5
HK.01157,2021-03-16 15:37:00,11.48,11.48,11.5,11.48,0.0,0.0,32800,377064.0,-0.17391304347825717,11.5
HK.01157,2021-03-16 15:38:00,11.5,11.52,11.52,11.48,0.0,0.0,170800,1964074.0,0.34843205574912145,11.48
HK.01157,2021-03-16 15:39:00,11.52,11.5,11.52,11.5,0.0,0.0,82200,945356.0,-0.1736111111111074,11.52
HK.01157,2021-03-16 15:40:00,11.5,11.5,11.52,11.5,0.0,0.0,128000,1472010.0,0.0,11.5
HK.01157,2021-03-16 15:41:00,11.48,11.5,11.5,11.48,0.0,0.0,22000,252940.0,0.0,11.5
HK.01157,2021-03-16 15:42:00,11.5,11.5,11.5,11.48,0.0,0.0,29000,333436.0,0.0,11.5
HK.01157,2021-03-16 15:43:00,11.48,11.5,11.5,11.48,0.0,0.0,33400,383896.0,0.0,11.5
HK.01157,2021-03-16 15:44:00,11.48,11.5,11.5,11.48,0.0,0.0,27200,312716.0,0.0,11.5
HK.01157,2021-03-16 15:45:00,11.5,11.5,11.5,11.5,0.0,0.0,26400,303600.0,0.0,11.5
HK.01157,2021-03-16 15:46:00,11.5,11.5,11.5,11.5,0.0,0.0,15800,181700.0,0.0,11.5
HK.01157,2021-03-16 15:47:00,11.5,11.48,11.5,11.48,0.0,0.0,37800,434532.0,-0.17391304347825717,11.5
HK.01157,2021-03-16 15:48:00,11.5,11.5,11.5,11.5,0.0,0.0,16000,183900.0,0.17421602787456072,11.48
HK.01157,2021-03-16 15:49:00,11.5,11.5,11.5,11.5,0.0,0.0,28800,331032.0,0.0,11.5
HK.01157,2021-03-16 15:50:00,11.5,11.5,11.5,11.48,0.0,0.0,67800,778726.0,0.0,11.5
HK.01157,2021-03-16 15:51:00,11.48,11.5,11.5,11.48,0.0,0.0,28800,330994.0,0.0,11.5
HK.01157,2021-03-16 15:52:00,11.5,11.5,11.5,11.48,0.0,0.0,50000,574676.0,0.0,11.5
HK.01157,2021-03-16 15:53:00,11.5,11.48,11.5,11.48,0.0,0.0,14200,163290.0,-0.17391304347825717,11.5
HK.01157,2021-03-16 15:54:00,11.5,11.5,11.5,11.48,0.0,0.0,88400,1016574.0,0.17421602787456072,11.48
HK.01157,2021-03-16 15:55:00,11.48,11.5,11.5,11.48,0.0,0.0,27400,315088.0,0.0,11.5
HK.01157,2021-03-16 15:56:00,11.5,11.48,11.5,11.48,0.0,0.0,22200,255266.0,-0.17391304347825717,11.5
HK.01157,2021-03-16 15:57:00,11.5,11.5,11.5,11.48,0.0,0.0,34200,393290.0,0.17421602787456072,11.48
HK.01157,2021-03-16 15:58:00,11.5,11.48,11.5,11.48,0.0,0.0,35400,407076.0,-0.17391304347825717,11.5
HK.01157,2021-03-16 15:59:00,11.5,11.48,11.5,11.48,0.0,0.0,64200,737672.0,0.0,11.48
HK.01157,2021-03-16 16:00:00,11.5,11.5,11.5,11.48,0.0,0.0,590200,6787204.0,0.17421602787456072,11.48
