time_key,open,high,low,close,volume
2021-03-17 00:00:00,25.99,26.0,25.99,26.0,30
2021-03-17 00:01:00,26.0,26.0,25.985,25.995,45
2021-03-17 00:02:00,25.995,26.0,25.995,25.995,28
2021-03-17 00:03:00,25.995,25.995,25.985,25.985,35
2021-03-17 00:04:00,25.985,25.99,25.985,25.99,23
2021-03-17 00:05:00,25.99,26.0,25.99,26.0,32
2021-03-17 00:06:00,26.005,26.005,26.0,26.0,19
2021-03-17 00:07:00,26.005,26.025,26.005,26.02,62
2021-03-17 00:08:00,26.02,26.035,26.02,26.025,45
2021-03-17 00:09:00,26.02,26.03,26.02,26.03,23
2021-03-17 00:10:00,26.025,26.025,26.01,26.02,35
2021-03-17 00:11:00,26.015,26.02,26.01,26.015,37
2021-03-17 00:12:00,26.015,26.015,26.0,26.0,25
2021-03-17 00:13:00,26.0,26.015,26.0,26.015,50
2021-03-17 00:14:00,26.015,26.015,26.005,26.005,31
2021-03-17 00:15:00,26.005,26.01,26.0,26.01,27
2021-03-17 00:16:00,26.015,26.03,26.015,26.02,45
2021-03-17 00:17:00,26.025,26.04,26.025,26.035,55
2021-03-17 00:18:00,26.035,26.035,26.03,26.03,17
2021-03-17 00:19:00,26.03,26.03,26.025,26.025,17
2021-03-17 00:20:00,26.03,26.03,26.025,26.025,15
2021-03-17 00:21:00,26.025,26.025,26.02,26.02,14
2021-03-17 00:22:00,26.02,26.02,26.015,26.015,38
2021-03-17 00:23:00,26.015,26.02,26.005,26.02,30
2021-03-17 00:24:00,26.015,26.015,25.98,25.985,43
2021-03-17 00:25:00,25.985,25.995,25.98,25.995,25
2021-03-17 00:26:00,25.99,26.0,25.99,26.0,23
2021-03-17 00:27:00,26.0,26.015,26.0,26.0,37
2021-03-17 00:28:00,26.005,26.02,26.005,26.015,26
2021-03-17 00:29:00,26.02,26.02,26.01,26.01,29
2021-03-17 00:30:00,26.005,26.01,26.0,26.01,67
2021-03-17 00:31:00,26.015,26.025,26.015,26.015,21
2021-03-17 00:32:00,26.02,26.025,26.02,26.025,22
2021-03-17 00:33:00,26.025,26.03,26.025,26.025,41
2021-03-17 00:34:00,26.02,26.02,26.005,26.005,16
2021-03-17 00:35:00,26.005,26.01,25.995,26.01,54
2021-03-17 00:36:00,26.005,26.005,25.995,26.005,22
2021-03-17 00:37:00,26.005,26.005,25.985,25.995,93
2021-03-17 00:38:00,25.995,26.0,25.995,26.0,23
2021-03-17 00:39:00,26.0,26.02,26.0,26.02,52
2021-03-17 00:40:00,26.02,26.02,26.015,26.015,18
2021-03-17 00:41:00,26.02,26.025,26.02,26.025,30
2021-03-17 00:42:00,26.03,26.04,26.03,26.03,57
2021-03-17 00:43:00,26.03,26.04,26.03,26.03,16
2021-03-17 00:44:00,26.035,26.04,26.02,26.02,44
2021-03-17 00:45:00,26.02,26.03,26.02,26.025,21
2021-03-17 00:46:00,26.02,26.02,26.01,26.01,29
2021-03-17 00:47:00,26.01,26.015,26.01,26.01,15
2021-03-17 00:48:00,26.01,26.01,26.0,26.0,67
2021-03-17 00:49:00,26.005,26.025,26.005,26.02,37
2021-03-17 00:50:00,26.02,26.02,26.0,26.005,28
2021-03-17 00:51:00,26.01,26.01,26.0,26.0,41
2021-03-17 00:52:00,26.005,26.005,26.005,26.005,16
2021-03-17 00:53:00,26.0,26.015,26.0,26.005,47
2021-03-17 00:54:00,26.01,26.02,26.01,26.01,36
2021-03-17 00:55:00,26.01,26.015,26.01,26.015,27
2021-03-17 00:56:00,26.015,26.015,26.015,26.015,8
2021-03-17 00:57:00,26.015,26.02,26.01,26.015,40
2021-03-17 00:58:00,26.015,26.015,26.01,26.01,8
2021-03-17 00:59:00,26.01,26.02,26.01,26.015,50
2021-03-17 01:00:00,26.015,26.04,26.015,26.035,39
2021-03-17 01:01:00,26.035,26.055,26.035,26.045,111
2021-03-17 01:02:00,26.04,26.045,26.03,26.035,28
2021-03-17 01:03:00,26.03,26.03,26.025,26.025,19
2021-03-17 01:04:00,26.03,26.09,26.03,26.06,690
2021-03-17 01:05:00,26.06,26.085,26.045,26.05,127
2021-03-17 01:06:00,26.055,26.06,26.04,26.04,73
2021-03-17 01:07:00,26.04,26.05,26.035,26.045,44
2021-03-17 01:08:00,26.045,26.05,26.04,26.04,28
2021-03-17 01:09:00,26.035,26.045,26.03,26.045,35
2021-03-17 01:10:00,26.045,26.055,26.045,26.05,33
2021-03-17 01:11:00,26.05,26.05,26.045,26.045,18
2021-03-17 01:12:00,26.045,26.045,26.035,26.04,36
2021-03-17 01:13:00,26.035,26.035,26.03,26.035,21
2021-03-17 01:14:00,26.03,26.035,26.02,26.02,48
2021-03-17 01:15:00,26.02,26.02,26.0,26.005,108
2021-03-17 01:16:00,26.005,26.005,25.985,25.995,72
2021-03-17 01:17:00,25.99,25.995,25.99,25.995,20
2021-03-17 01:18:00,25.995,26.0,25.985,25.99,55
2021-03-17 01:19:00,25.985,26.01,25.985,25.995,54
2021-03-17 01:20:00,26.0,26.01,25.99,26.005,65
2021-03-17 01:21:00,26.005,26.01,25.995,26.005,60
2021-03-17 01:22:00,26.005,26.01,26.005,26.005,31
2021-03-17 01:23:00,26.01,26.01,25.985,25.99,103
2021-03-17 01:24:00,25.995,26.01,25.995,26.01,329
2021-03-17 01:25:00,26.005,26.005,25.995,26.0,79
2021-03-17 01:26:00,26.0,26.005,26.0,26.005,67
2021-03-17 01:27:00,26.01,26.01,26.0,26.005,25
2021-03-17 01:28:00,26.005,26.015,26.0,26.01,21
2021-03-17 01:29:00,26.015,26.015,26.01,26.01,29
2021-03-17 01:30:00,26.01,26.015,26.005,26.01,20
2021-03-17 01:31:00,26.0,26.0,25.96,25.985,154
2021-03-17 01:32:00,25.985,25.99,25.975,25.99,19
2021-03-17 01:33:00,25.985,25.985,25.97,25.975,33
2021-03-17 01:34:00,25.98,25.985,25.975,25.975,17
2021-03-17 01:35:00,25.97,25.985,25.97,25.985,31
2021-03-17 01:36:00,25.985,25.985,25.98,25.985,9
2021-03-17 01:37:00,25.98,25.98,25.97,25.97,8
2021-03-17 01:38:00,25.97,25.99,25.97,25.985,30
2021-03-17 01:39:00,25.985,25.985,25.985,25.985,9
2021-03-17 01:40:00,25.98,25.98,25.97,25.97,13
2021-03-17 01:41:00,25.96,25.965,25.96,25.965,19
2021-03-17 01:42:00,25.955,25.965,25.95,25.965,42
2021-03-17 01:43:00,25.96,25.96,25.95,25.955,20
2021-03-17 01:44:00,25.95,25.955,25.95,25.95,16
2021-03-17 01:45:00,25.95,25.955,25.945,25.955,27
2021-03-17 01:46:00,25.955,25.955,25.93,25.94,88
2021-03-17 01:47:00,25.94,25.95,25.94,25.94,45
2021-03-17 01:48:00,25.94,25.945,25.93,25.935,31
2021-03-17 01:49:00,25.94,25.96,25.94,25.95,44
2021-03-17 01:50:00,25.945,25.955,25.945,25.955,21
2021-03-17 01:51:00,25.955,25.955,25.945,25.95,33
2021-03-17 01:52:00,25.95,25.955,25.94,25.94,35
2021-03-17 01:53:00,25.94,25.945,25.935,25.945,17
2021-03-17 01:54:00,25.94,25.945,25.94,25.94,21
2021-03-17 01:55:00,25.94,25.945,25.93,25.945,24
2021-03-17 01:56:00,25.94,25.945,25.94,25.945,11
2021-03-17 01:57:00,25.945,25.955,25.945,25.95,27
2021-03-17 01:58:00,25.955,25.955,25.955,25.955,1
2021-03-17 01:59:00,25.95,25.955,25.945,25.945,24
2021-03-17 02:00:00,25.95,25.955,25.945,25.95,19
2021-03-17 02:01:00,25.95,25.97,25.945,25.97,30
2021-03-17 02:02:00,25.97,25.98,25.97,25.97,48
2021-03-17 02:03:00,25.97,25.985,25.97,25.985,9
2021-03-17 02:04:00,25.98,25.995,25.98,25.98,60
2021-03-17 02:05:00,25.98,25.985,25.98,25.985,16
2021-03-17 02:06:00,25.985,25.99,25.965,25.965,36
2021-03-17 02:07:00,25.965,25.97,25.955,25.96,38
2021-03-17 02:08:00,25.965,25.965,25.96,25.96,8
2021-03-17 02:09:00,25.965,25.975,25.96,25.975,21
2021-03-17 02:10:00,25.975,25.975,25.965,25.97,20
2021-03-17 02:11:00,25.97,25.98,25.97,25.98,7
2021-03-17 02:12:00,25.985,25.985,25.98,25.98,13
2021-03-17 02:13:00,25.98,25.98,25.975,25.975,10
2021-03-17 02:14:00,25.98,25.98,25.965,25.97,18
