time_key,open,high,low,close,volume
2021-03-15 16:14:00,25.99,26.01,25.99,26.01,19
2021-03-15 16:15:00,26.015,26.015,26.0,26.0,17
2021-03-15 16:16:00,26.0,26.0,25.975,25.975,58
2021-03-15 16:17:00,25.97,25.975,25.955,25.96,20
2021-03-15 16:18:00,25.965,25.98,25.96,25.98,13
2021-03-15 16:19:00,25.975,25.98,25.96,25.96,15
2021-03-15 16:20:00,25.965,25.965,25.945,25.95,19
2021-03-15 16:21:00,25.955,25.955,25.945,25.95,10
2021-03-15 16:22:00,25.955,25.965,25.95,25.955,27
2021-03-15 16:23:00,25.955,25.955,25.95,25.95,8
2021-03-15 16:24:00,25.955,25.955,25.945,25.955,11
2021-03-15 16:25:00,25.96,25.965,25.955,25.955,10
2021-03-15 16:27:00,25.965,25.97,25.965,25.97,12
2021-03-15 16:28:00,25.97,25.98,25.97,25.98,5
2021-03-15 16:29:00,25.98,25.985,25.975,25.985,11
2021-03-15 16:30:00,25.98,26.0,25.98,25.995,14
2021-03-15 16:31:00,25.995,26.01,25.995,26.005,17
2021-03-15 16:32:00,26.005,26.015,26.0,26.0,28
2021-03-15 16:33:00,25.995,26.0,25.99,25.99,21
2021-03-15 16:34:00,25.985,25.995,25.985,25.99,12
2021-03-15 16:35:00,25.985,26.0,25.985,26.0,10
2021-03-15 16:36:00,26.0,26.0,25.98,25.995,17
2021-03-15 16:37:00,25.99,26.02,25.99,26.01,20
2021-03-15 16:38:00,26.02,26.02,26.015,26.015,6
2021-03-15 16:39:00,26.02,26.025,26.005,26.01,26
2021-03-15 16:40:00,26.005,26.015,26.005,26.015,12
2021-03-15 16:41:00,26.01,26.015,26.01,26.015,4
2021-03-15 16:42:00,26.01,26.01,26.0,26.01,19
2021-03-15 16:43:00,26.01,26.03,26.01,26.03,16
2021-03-15 16:44:00,26.035,26.05,26.03,26.05,37
2021-03-15 16:45:00,26.055,26.055,26.04,26.045,28
2021-03-15 16:46:00,26.045,26.055,26.045,26.05,26
2021-03-15 16:47:00,26.055,26.06,26.045,26.06,41
2021-03-15 16:48:00,26.06,26.06,26.045,26.055,13
2021-03-15 16:49:00,26.055,26.075,26.055,26.065,38
2021-03-15 16:50:00,26.075,26.075,26.06,26.06,24
2021-03-15 16:51:00,26.06,26.07,26.06,26.065,13
2021-03-15 16:52:00,26.07,26.09,26.07,26.09,31
2021-03-15 16:53:00,26.085,26.115,26.08,26.1,79
2021-03-15 16:54:00,26.095,26.1,26.09,26.095,20
2021-03-15 16:55:00,26.095,26.1,26.09,26.095,21
2021-03-15 16:56:00,26.09,26.09,26.08,26.085,4
