time_key,open,high,low,close,volume
2021-03-16 00:00:00,26.165,26.17,26.16,26.17,77
2021-03-16 00:01:00,26.17,26.19,26.17,26.19,36
2021-03-16 00:02:00,26.19,26.205,26.185,26.19,69
2021-03-16 00:03:00,26.19,26.2,26.185,26.2,37
2021-03-16 00:04:00,26.2,26.21,26.195,26.205,41
2021-03-16 00:05:00,26.205,26.215,26.2,26.2,33
2021-03-16 00:06:00,26.205,26.21,26.2,26.21,25
2021-03-16 00:07:00,26.215,26.22,26.215,26.22,22
2021-03-16 00:08:00,26.225,26.235,26.225,26.23,115
2021-03-16 00:09:00,26.23,26.23,26.225,26.23,50
2021-03-16 00:10:00,26.23,26.235,26.22,26.225,105
2021-03-16 00:11:00,26.225,26.235,26.225,26.235,33
2021-03-16 00:12:00,26.23,26.245,26.22,26.24,50
2021-03-16 00:13:00,26.24,26.24,26.225,26.225,39
2021-03-16 00:14:00,26.225,26.235,26.225,26.23,48
2021-03-16 00:15:00,26.235,26.235,26.23,26.235,26
2021-03-16 00:16:00,26.235,26.235,26.22,26.225,29
2021-03-16 00:17:00,26.23,26.235,26.225,26.225,24
2021-03-16 00:18:00,26.23,26.23,26.225,26.23,22
2021-03-16 00:19:00,26.23,26.23,26.22,26.23,21
2021-03-16 00:20:00,26.235,26.25,26.235,26.25,37
2021-03-16 00:21:00,26.255,26.26,26.25,26.255,30
2021-03-16 00:22:00,26.255,26.26,26.25,26.255,26
2021-03-16 00:23:00,26.255,26.26,26.255,26.255,24
2021-03-16 00:24:00,26.255,26.265,26.255,26.255,27
2021-03-16 00:25:00,26.255,26.265,26.25,26.25,48
2021-03-16 00:26:00,26.255,26.255,26.245,26.25,26
2021-03-16 00:27:00,26.255,26.255,26.25,26.25,20
2021-03-16 00:28:00,26.25,26.25,26.235,26.24,38
2021-03-16 00:29:00,26.24,26.25,26.24,26.245,46
2021-03-16 00:30:00,26.235,26.24,26.225,26.24,42
2021-03-16 00:31:00,26.235,26.24,26.235,26.235,18
2021-03-16 00:32:00,26.24,26.25,26.235,26.25,38
2021-03-16 00:33:00,26.255,26.26,26.24,26.24,32
2021-03-16 00:34:00,26.24,26.24,26.23,26.23,38
2021-03-16 00:35:00,26.23,26.24,26.23,26.235,35
2021-03-16 00:36:00,26.235,26.235,26.225,26.23,19
2021-03-16 00:37:00,26.235,26.24,26.235,26.235,24
2021-03-16 00:38:00,26.235,26.235,26.23,26.235,18
2021-03-16 00:39:00,26.23,26.23,26.215,26.22,33
2021-03-16 00:40:00,26.22,26.225,26.22,26.225,11
2021-03-16 00:41:00,26.22,26.22,26.22,26.22,2
2021-03-16 00:42:00,26.22,26.22,26.22,26.22,17
2021-03-16 00:43:00,26.225,26.245,26.225,26.235,66
2021-03-16 00:44:00,26.24,26.245,26.23,26.24,39
2021-03-16 00:45:00,26.245,26.285,26.24,26.275,184
2021-03-16 00:46:00,26.275,26.275,26.265,26.265,64
2021-03-16 00:47:00,26.27,26.275,26.27,26.275,32
2021-03-16 00:48:00,26.275,26.285,26.275,26.275,25
2021-03-16 00:49:00,26.275,26.28,26.275,26.28,16
2021-03-16 00:50:00,26.28,26.285,26.275,26.28,27
2021-03-16 00:51:00,26.285,26.29,26.285,26.29,37
2021-03-16 00:52:00,26.29,26.295,26.285,26.285,43
2021-03-16 00:53:00,26.285,26.285,26.27,26.275,70
2021-03-16 00:54:00,26.275,26.28,26.27,26.28,30
2021-03-16 00:55:00,26.285,26.285,26.27,26.27,16
2021-03-16 00:56:00,26.265,26.27,26.235,26.235,152
2021-03-16 00:57:00,26.235,26.235,26.215,26.22,65
2021-03-16 00:58:00,26.22,26.235,26.215,26.225,73
2021-03-16 00:59:00,26.23,26.23,26.22,26.22,14
2021-03-16 01:00:00,26.22,26.23,26.22,26.225,62
2021-03-16 01:01:00,26.225,26.235,26.21,26.235,47
2021-03-16 01:02:00,26.235,26.24,26.235,26.24,17
2021-03-16 01:03:00,26.235,26.235,26.23,26.23,13
2021-03-16 01:04:00,26.23,26.235,26.23,26.235,21
2021-03-16 01:05:00,26.235,26.235,26.23,26.235,37
2021-03-16 01:06:00,26.235,26.24,26.23,26.23,46
